source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[cellosaurus name]	characteristics[material type]	characteristics[treatment]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[reduction reagent]	comment[alkylation reagent]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[scan window lower limit]	comment[scan window upper limit]	comment[isolation window width]	comment[dia method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[cell line]	factor value[treatment]
LL2076_HKHPp2_K562_1cpw_blo1run36_GD6_rep17_ch1_DIAdry	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=chronic myeloid leukemia;AC=MONDO:0011996	not available	NT=K-562;AC=CLO:0007050	CVCL_0004	K-562	cell	not applicable	NT=single cell;AC=PRIDE:0000897	microfluidics	LL2076_HKHPp2_K562_1cpw_blo1run36_GD6_rep17_ch1_DIAdry	1	114	run 1037	proteomic profiling by mass spectrometry	data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not applicable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25	not available	not available	400	800	8	not available	1	1	LL2076_HKHPp2_K562_1cpw_blo1run36_GD6_rep17_ch1_DIAdry.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	K-562	not applicable
LL2076_HKHPp2_K562_1cpw_blo1run38_GD4_rep18_ch1_DIAdry	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=chronic myeloid leukemia;AC=MONDO:0011996	not available	NT=K-562;AC=CLO:0007050	CVCL_0004	K-562	cell	not applicable	NT=single cell;AC=PRIDE:0000897	microfluidics	LL2076_HKHPp2_K562_1cpw_blo1run38_GD4_rep18_ch1_DIAdry	1	115	run 1038	proteomic profiling by mass spectrometry	data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not applicable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25	not available	not available	400	800	8	not available	1	1	LL2076_HKHPp2_K562_1cpw_blo1run38_GD4_rep18_ch1_DIAdry.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	K-562	not applicable
LL2076_HKHPp2_K562_1cpw_blo1run39_GD5_rep19_ch2_DIAdry	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=chronic myeloid leukemia;AC=MONDO:0011996	not available	NT=K-562;AC=CLO:0007050	CVCL_0004	K-562	cell	not applicable	NT=single cell;AC=PRIDE:0000897	microfluidics	LL2076_HKHPp2_K562_1cpw_blo1run39_GD5_rep19_ch2_DIAdry	1	116	run 1039	proteomic profiling by mass spectrometry	data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not applicable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25	not available	not available	400	800	8	not available	1	1	LL2076_HKHPp2_K562_1cpw_blo1run39_GD5_rep19_ch2_DIAdry.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	K-562	not applicable
LL2076_HKHPp2_K562_1cpw_blo1run40_GD22_rep20_ch1_DIAdry	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=chronic myeloid leukemia;AC=MONDO:0011996	not available	NT=K-562;AC=CLO:0007050	CVCL_0004	K-562	cell	not applicable	NT=single cell;AC=PRIDE:0000897	microfluidics	LL2076_HKHPp2_K562_1cpw_blo1run40_GD22_rep20_ch1_DIAdry	1	117	run 1040	proteomic profiling by mass spectrometry	data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not applicable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25	not available	not available	400	800	8	not available	1	1	LL2076_HKHPp2_K562_1cpw_blo1run40_GD22_rep20_ch1_DIAdry.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	K-562	not applicable
LL2076_HKHPp2_K562_1cpw_blo1run5_GD9_rep2_ch2_DIAdry	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=chronic myeloid leukemia;AC=MONDO:0011996	not available	NT=K-562;AC=CLO:0007050	CVCL_0004	K-562	cell	not applicable	NT=single cell;AC=PRIDE:0000897	microfluidics	LL2076_HKHPp2_K562_1cpw_blo1run5_GD9_rep2_ch2_DIAdry	1	118	run 1041	proteomic profiling by mass spectrometry	data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not applicable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25	not available	not available	400	800	8	not available	1	1	LL2076_HKHPp2_K562_1cpw_blo1run5_GD9_rep2_ch2_DIAdry.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	K-562	not applicable
LL2076_HKHPp2_K562_1cpw_blo1run8_GD3_rep3_ch1_DIAdry	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=chronic myeloid leukemia;AC=MONDO:0011996	not available	NT=K-562;AC=CLO:0007050	CVCL_0004	K-562	cell	not applicable	NT=single cell;AC=PRIDE:0000897	microfluidics	LL2076_HKHPp2_K562_1cpw_blo1run8_GD3_rep3_ch1_DIAdry	1	119	run 1042	proteomic profiling by mass spectrometry	data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not applicable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25	not available	not available	400	800	8	not available	1	1	LL2076_HKHPp2_K562_1cpw_blo1run8_GD3_rep3_ch1_DIAdry.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	K-562	not applicable
LL2076_HKHPp2_K562_1cpw_blo1run9_GD14_rep4_ch2_DIAdry	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=chronic myeloid leukemia;AC=MONDO:0011996	not available	NT=K-562;AC=CLO:0007050	CVCL_0004	K-562	cell	not applicable	NT=single cell;AC=PRIDE:0000897	microfluidics	LL2076_HKHPp2_K562_1cpw_blo1run9_GD14_rep4_ch2_DIAdry	1	120	run 1043	proteomic profiling by mass spectrometry	data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not applicable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25	not available	not available	400	800	8	not available	1	1	LL2076_HKHPp2_K562_1cpw_blo1run9_GD14_rep4_ch2_DIAdry.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	K-562	not applicable
LL2076_HKHPp2_K562_1cpw_blo2run10_GF3_rep6_ch1_DIAdry	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=chronic myeloid leukemia;AC=MONDO:0011996	not available	NT=K-562;AC=CLO:0007050	CVCL_0004	K-562	cell	not applicable	NT=single cell;AC=PRIDE:0000897	microfluidics	LL2076_HKHPp2_K562_1cpw_blo2run10_GF3_rep6_ch1_DIAdry	1	121	run 1044	proteomic profiling by mass spectrometry	data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not applicable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25	not available	not available	400	800	8	not available	1	1	LL2076_HKHPp2_K562_1cpw_blo2run10_GF3_rep6_ch1_DIAdry.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	K-562	not applicable
LL2076_HKHPp2_K562_1cpw_blo2run15_GF10_rep7_ch2_DIAdry	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=chronic myeloid leukemia;AC=MONDO:0011996	not available	NT=K-562;AC=CLO:0007050	CVCL_0004	K-562	cell	not applicable	NT=single cell;AC=PRIDE:0000897	microfluidics	LL2076_HKHPp2_K562_1cpw_blo2run15_GF10_rep7_ch2_DIAdry	1	122	run 1045	proteomic profiling by mass spectrometry	data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not applicable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25	not available	not available	400	800	8	not available	1	1	LL2076_HKHPp2_K562_1cpw_blo2run15_GF10_rep7_ch2_DIAdry.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	K-562	not applicable
LL2076_HKHPp2_K562_1cpw_blo2run16_GF22_rep8_ch1_DIAdry	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=chronic myeloid leukemia;AC=MONDO:0011996	not available	NT=K-562;AC=CLO:0007050	CVCL_0004	K-562	cell	not applicable	NT=single cell;AC=PRIDE:0000897	microfluidics	LL2076_HKHPp2_K562_1cpw_blo2run16_GF22_rep8_ch1_DIAdry	1	123	run 1046	proteomic profiling by mass spectrometry	data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not applicable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25	not available	not available	400	800	8	not available	1	1	LL2076_HKHPp2_K562_1cpw_blo2run16_GF22_rep8_ch1_DIAdry.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	K-562	not applicable
LL2076_HKHPp2_K562_1cpw_blo2run17_GF17_rep9_ch2_DIAdry	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=chronic myeloid leukemia;AC=MONDO:0011996	not available	NT=K-562;AC=CLO:0007050	CVCL_0004	K-562	cell	not applicable	NT=single cell;AC=PRIDE:0000897	microfluidics	LL2076_HKHPp2_K562_1cpw_blo2run17_GF17_rep9_ch2_DIAdry	1	124	run 1047	proteomic profiling by mass spectrometry	data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not applicable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25	not available	not available	400	800	8	not available	1	1	LL2076_HKHPp2_K562_1cpw_blo2run17_GF17_rep9_ch2_DIAdry.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	K-562	not applicable
LL2076_HKHPp2_K562_1cpw_blo2run18_GF20_rep10_ch1_DIAdry	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=chronic myeloid leukemia;AC=MONDO:0011996	not available	NT=K-562;AC=CLO:0007050	CVCL_0004	K-562	cell	not applicable	NT=single cell;AC=PRIDE:0000897	microfluidics	LL2076_HKHPp2_K562_1cpw_blo2run18_GF20_rep10_ch1_DIAdry	1	125	run 1048	proteomic profiling by mass spectrometry	data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not applicable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25	not available	not available	400	800	8	not available	1	1	LL2076_HKHPp2_K562_1cpw_blo2run18_GF20_rep10_ch1_DIAdry.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	K-562	not applicable
LL2076_HKHPp2_K562_1cpw_blo2run1_GF7_rep1_ch2_DIAdry	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=chronic myeloid leukemia;AC=MONDO:0011996	not available	NT=K-562;AC=CLO:0007050	CVCL_0004	K-562	cell	not applicable	NT=single cell;AC=PRIDE:0000897	microfluidics	LL2076_HKHPp2_K562_1cpw_blo2run1_GF7_rep1_ch2_DIAdry	1	126	run 1049	proteomic profiling by mass spectrometry	data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not applicable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25	not available	not available	400	800	8	not available	1	1	LL2076_HKHPp2_K562_1cpw_blo2run1_GF7_rep1_ch2_DIAdry.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	K-562	not applicable
LL2076_HKHPp2_K562_1cpw_blo2run20_GF6_rep11_ch1_DIAdry	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=chronic myeloid leukemia;AC=MONDO:0011996	not available	NT=K-562;AC=CLO:0007050	CVCL_0004	K-562	cell	not applicable	NT=single cell;AC=PRIDE:0000897	microfluidics	LL2076_HKHPp2_K562_1cpw_blo2run20_GF6_rep11_ch1_DIAdry	1	127	run 1050	proteomic profiling by mass spectrometry	data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not applicable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25	not available	not available	400	800	8	not available	1	1	LL2076_HKHPp2_K562_1cpw_blo2run20_GF6_rep11_ch1_DIAdry.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	K-562	not applicable
LL2076_HKHPp2_K562_1cpw_blo2run21_GF15_rep12_ch2_DIAdry	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=chronic myeloid leukemia;AC=MONDO:0011996	not available	NT=K-562;AC=CLO:0007050	CVCL_0004	K-562	cell	not applicable	NT=single cell;AC=PRIDE:0000897	microfluidics	LL2076_HKHPp2_K562_1cpw_blo2run21_GF15_rep12_ch2_DIAdry	1	128	run 1051	proteomic profiling by mass spectrometry	data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not applicable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25	not available	not available	400	800	8	not available	1	1	LL2076_HKHPp2_K562_1cpw_blo2run21_GF15_rep12_ch2_DIAdry.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	K-562	not applicable
LL2076_HKHPp2_K562_1cpw_blo2run24_GF4_rep13_ch1_DIAdry	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=chronic myeloid leukemia;AC=MONDO:0011996	not available	NT=K-562;AC=CLO:0007050	CVCL_0004	K-562	cell	not applicable	NT=single cell;AC=PRIDE:0000897	microfluidics	LL2076_HKHPp2_K562_1cpw_blo2run24_GF4_rep13_ch1_DIAdry	1	129	run 1052	proteomic profiling by mass spectrometry	data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not applicable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25	not available	not available	400	800	8	not available	1	1	LL2076_HKHPp2_K562_1cpw_blo2run24_GF4_rep13_ch1_DIAdry.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	K-562	not applicable
LL2076_HKHPp2_K562_1cpw_blo2run25_GF13_rep14_ch2_DIAdry	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=chronic myeloid leukemia;AC=MONDO:0011996	not available	NT=K-562;AC=CLO:0007050	CVCL_0004	K-562	cell	not applicable	NT=single cell;AC=PRIDE:0000897	microfluidics	LL2076_HKHPp2_K562_1cpw_blo2run25_GF13_rep14_ch2_DIAdry	1	130	run 1053	proteomic profiling by mass spectrometry	data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not applicable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25	not available	not available	400	800	8	not available	1	1	LL2076_HKHPp2_K562_1cpw_blo2run25_GF13_rep14_ch2_DIAdry.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	K-562	not applicable
LL2076_HKHPp2_K562_1cpw_blo2run26_GF19_rep15_ch1_DIAdry	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=chronic myeloid leukemia;AC=MONDO:0011996	not available	NT=K-562;AC=CLO:0007050	CVCL_0004	K-562	cell	not applicable	NT=single cell;AC=PRIDE:0000897	microfluidics	LL2076_HKHPp2_K562_1cpw_blo2run26_GF19_rep15_ch1_DIAdry	1	131	run 1054	proteomic profiling by mass spectrometry	data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not applicable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25	not available	not available	400	800	8	not available	1	1	LL2076_HKHPp2_K562_1cpw_blo2run26_GF19_rep15_ch1_DIAdry.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	K-562	not applicable
LL2076_HKHPp2_K562_1cpw_blo2run27_GF18_rep16_ch2_DIAdry	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=chronic myeloid leukemia;AC=MONDO:0011996	not available	NT=K-562;AC=CLO:0007050	CVCL_0004	K-562	cell	not applicable	NT=single cell;AC=PRIDE:0000897	microfluidics	LL2076_HKHPp2_K562_1cpw_blo2run27_GF18_rep16_ch2_DIAdry	1	132	run 1055	proteomic profiling by mass spectrometry	data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not applicable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25	not available	not available	400	800	8	not available	1	1	LL2076_HKHPp2_K562_1cpw_blo2run27_GF18_rep16_ch2_DIAdry.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	K-562	not applicable
LL2076_HKHPp2_K562_1cpw_blo2run28_GF5_rep17_ch1_DIAdry	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=chronic myeloid leukemia;AC=MONDO:0011996	not available	NT=K-562;AC=CLO:0007050	CVCL_0004	K-562	cell	not applicable	NT=single cell;AC=PRIDE:0000897	microfluidics	LL2076_HKHPp2_K562_1cpw_blo2run28_GF5_rep17_ch1_DIAdry	1	133	run 1056	proteomic profiling by mass spectrometry	data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not applicable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25	not available	not available	400	800	8	not available	1	1	LL2076_HKHPp2_K562_1cpw_blo2run28_GF5_rep17_ch1_DIAdry.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	K-562	not applicable
LL2076_HKHPp2_K562_1cpw_blo2run31_GF8_rep18_ch2_DIAdry	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=chronic myeloid leukemia;AC=MONDO:0011996	not available	NT=K-562;AC=CLO:0007050	CVCL_0004	K-562	cell	not applicable	NT=single cell;AC=PRIDE:0000897	microfluidics	LL2076_HKHPp2_K562_1cpw_blo2run31_GF8_rep18_ch2_DIAdry	1	134	run 1057	proteomic profiling by mass spectrometry	data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	not applicable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	25	not available	not available	400	800	8	not available	1	1	LL2076_HKHPp2_K562_1cpw_blo2run31_GF8_rep18_ch2_DIAdry.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	K-562	not applicable
