source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[cellosaurus name]	characteristics[age]	characteristics[sex]	characteristics[ancestry category]	characteristics[genotype]	characteristics[culture medium]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[spiked compound]	characteristics[biological replicate]	assay name	technology type	comment[instrument]	comment[label]	comment[modification parameters]	comment[cleavage agent details]	comment[cleavage agent details]	comment[proteomics data acquisition method]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms1 scan range]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	factor value[cell line]	factor value[genotype]
K562_digest_standard_200pg	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=myeloid cell;AC=CL:0000763	NT=blast phase chronic myelogenous leukemia, BCR-ABL1 positive;AC=MONDO:0006115	NT=K562;AC=EFO:0002067	CVCL_0004	K-562	53Y	female	NT=European ancestry;AC=HANCESTRO:0005	not available	not available	NT=standard;AC=PRIDE:0000908	not applicable	not applicable	not applicable	not applicable	1	run 300	proteomic profiling by mass spectrometry	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	not available	20 ppm	375m/z-1575m/z	1	4	Ex_AuLC1_15m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_12mz_02ngK5_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	K-562	not available
K562_digest_standard_200pg	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=myeloid cell;AC=CL:0000763	NT=blast phase chronic myelogenous leukemia, BCR-ABL1 positive;AC=MONDO:0006115	NT=K562;AC=EFO:0002067	CVCL_0004	K-562	53Y	female	NT=European ancestry;AC=HANCESTRO:0005	not available	not available	NT=standard;AC=PRIDE:0000908	not applicable	not applicable	not applicable	not applicable	1	run 301	proteomic profiling by mass spectrometry	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	not available	20 ppm	375m/z-1575m/z	1	5	Ex_AuLC1_15m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_12mz_02ngK5_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	K-562	not available
K562_digest_standard_200pg	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=myeloid cell;AC=CL:0000763	NT=blast phase chronic myelogenous leukemia, BCR-ABL1 positive;AC=MONDO:0006115	NT=K562;AC=EFO:0002067	CVCL_0004	K-562	53Y	female	NT=European ancestry;AC=HANCESTRO:0005	not available	not available	NT=standard;AC=PRIDE:0000908	not applicable	not applicable	not applicable	not applicable	1	run 302	proteomic profiling by mass spectrometry	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	not available	20 ppm	375m/z-1575m/z	1	6	Ex_AuLC1_15m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_12mz_02ngK5_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	K-562	not available
K562_digest_standard_200pg	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=myeloid cell;AC=CL:0000763	NT=blast phase chronic myelogenous leukemia, BCR-ABL1 positive;AC=MONDO:0006115	NT=K562;AC=EFO:0002067	CVCL_0004	K-562	53Y	female	NT=European ancestry;AC=HANCESTRO:0005	not available	not available	NT=standard;AC=PRIDE:0000908	not applicable	not applicable	not applicable	not applicable	1	run 303	proteomic profiling by mass spectrometry	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	not available	20 ppm	375m/z-1575m/z	1	7	Ex_AuLC1_15m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_12mz_02ngK5_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	K-562	not available
K562_digest_standard_200pg	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=myeloid cell;AC=CL:0000763	NT=blast phase chronic myelogenous leukemia, BCR-ABL1 positive;AC=MONDO:0006115	NT=K562;AC=EFO:0002067	CVCL_0004	K-562	53Y	female	NT=European ancestry;AC=HANCESTRO:0005	not available	not available	NT=standard;AC=PRIDE:0000908	not applicable	not applicable	not applicable	not applicable	1	run 304	proteomic profiling by mass spectrometry	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	not available	20 ppm	375m/z-1575m/z	1	8	Ex_AuLC1_15m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_12mz_02ngK5_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	K-562	not available
K562_digest_standard_200pg	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=myeloid cell;AC=CL:0000763	NT=blast phase chronic myelogenous leukemia, BCR-ABL1 positive;AC=MONDO:0006115	NT=K562;AC=EFO:0002067	CVCL_0004	K-562	53Y	female	NT=European ancestry;AC=HANCESTRO:0005	not available	not available	NT=standard;AC=PRIDE:0000908	not applicable	not applicable	not applicable	not applicable	1	run 305	proteomic profiling by mass spectrometry	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	not available	20 ppm	375m/z-1575m/z	1	9	Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_12mz_02ngK5_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	K-562	not available
K562_digest_standard_200pg	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=myeloid cell;AC=CL:0000763	NT=blast phase chronic myelogenous leukemia, BCR-ABL1 positive;AC=MONDO:0006115	NT=K562;AC=EFO:0002067	CVCL_0004	K-562	53Y	female	NT=European ancestry;AC=HANCESTRO:0005	not available	not available	NT=standard;AC=PRIDE:0000908	not applicable	not applicable	not applicable	not applicable	1	run 306	proteomic profiling by mass spectrometry	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	not available	20 ppm	375m/z-1575m/z	1	10	Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_12mz_02ngK5_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	K-562	not available
K562_digest_standard_200pg	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=myeloid cell;AC=CL:0000763	NT=blast phase chronic myelogenous leukemia, BCR-ABL1 positive;AC=MONDO:0006115	NT=K562;AC=EFO:0002067	CVCL_0004	K-562	53Y	female	NT=European ancestry;AC=HANCESTRO:0005	not available	not available	NT=standard;AC=PRIDE:0000908	not applicable	not applicable	not applicable	not applicable	1	run 307	proteomic profiling by mass spectrometry	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	not available	20 ppm	375m/z-1575m/z	1	11	Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_12mz_02ngK5_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	K-562	not available
K562_digest_standard_200pg	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=myeloid cell;AC=CL:0000763	NT=blast phase chronic myelogenous leukemia, BCR-ABL1 positive;AC=MONDO:0006115	NT=K562;AC=EFO:0002067	CVCL_0004	K-562	53Y	female	NT=European ancestry;AC=HANCESTRO:0005	not available	not available	NT=standard;AC=PRIDE:0000908	not applicable	not applicable	not applicable	not applicable	1	run 308	proteomic profiling by mass spectrometry	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	not available	20 ppm	375m/z-1575m/z	1	12	Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_12mz_02ngK5_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	K-562	not available
K562_digest_standard_200pg	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=myeloid cell;AC=CL:0000763	NT=blast phase chronic myelogenous leukemia, BCR-ABL1 positive;AC=MONDO:0006115	NT=K562;AC=EFO:0002067	CVCL_0004	K-562	53Y	female	NT=European ancestry;AC=HANCESTRO:0005	not available	not available	NT=standard;AC=PRIDE:0000908	not applicable	not applicable	not applicable	not applicable	1	run 309	proteomic profiling by mass spectrometry	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	not available	20 ppm	375m/z-1575m/z	1	13	Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_12mz_02ngK5_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	K-562	not available
K562_digest_standard_200pg	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=myeloid cell;AC=CL:0000763	NT=blast phase chronic myelogenous leukemia, BCR-ABL1 positive;AC=MONDO:0006115	NT=K562;AC=EFO:0002067	CVCL_0004	K-562	53Y	female	NT=European ancestry;AC=HANCESTRO:0005	not available	not available	NT=standard;AC=PRIDE:0000908	not applicable	not applicable	not applicable	not applicable	1	run 310	proteomic profiling by mass spectrometry	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	not available	20 ppm	375m/z-1575m/z	1	14	Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_12mz_02ngK5_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	K-562	not available
K562_digest_standard_200pg	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=myeloid cell;AC=CL:0000763	NT=blast phase chronic myelogenous leukemia, BCR-ABL1 positive;AC=MONDO:0006115	NT=K562;AC=EFO:0002067	CVCL_0004	K-562	53Y	female	NT=European ancestry;AC=HANCESTRO:0005	not available	not available	NT=standard;AC=PRIDE:0000908	not applicable	not applicable	not applicable	not applicable	1	run 311	proteomic profiling by mass spectrometry	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	not available	20 ppm	375m/z-1575m/z	1	15	Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_12mz_02ngK5_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	K-562	not available
K562_digest_standard_200pg	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=myeloid cell;AC=CL:0000763	NT=blast phase chronic myelogenous leukemia, BCR-ABL1 positive;AC=MONDO:0006115	NT=K562;AC=EFO:0002067	CVCL_0004	K-562	53Y	female	NT=European ancestry;AC=HANCESTRO:0005	not available	not available	NT=standard;AC=PRIDE:0000908	not applicable	not applicable	not applicable	not applicable	1	run 312	proteomic profiling by mass spectrometry	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	not available	20 ppm	375m/z-1575m/z	1	16	Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_12mz_02ngK5_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	K-562	not available
K562_digest_standard_200pg	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=myeloid cell;AC=CL:0000763	NT=blast phase chronic myelogenous leukemia, BCR-ABL1 positive;AC=MONDO:0006115	NT=K562;AC=EFO:0002067	CVCL_0004	K-562	53Y	female	NT=European ancestry;AC=HANCESTRO:0005	not available	not available	NT=standard;AC=PRIDE:0000908	not applicable	not applicable	not applicable	not applicable	1	run 313	proteomic profiling by mass spectrometry	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	not available	not available	375m/z-1575m/z	1	17	Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_DIA50_02ngK5_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	K-562	not available
K562_digest_standard_200pg	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=myeloid cell;AC=CL:0000763	NT=blast phase chronic myelogenous leukemia, BCR-ABL1 positive;AC=MONDO:0006115	NT=K562;AC=EFO:0002067	CVCL_0004	K-562	53Y	female	NT=European ancestry;AC=HANCESTRO:0005	not available	not available	NT=standard;AC=PRIDE:0000908	not applicable	not applicable	not applicable	not applicable	1	run 314	proteomic profiling by mass spectrometry	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	not available	not available	375m/z-1575m/z	1	18	Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_DIA50_02ngK5_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	K-562	not available
K562_digest_standard_200pg	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=myeloid cell;AC=CL:0000763	NT=blast phase chronic myelogenous leukemia, BCR-ABL1 positive;AC=MONDO:0006115	NT=K562;AC=EFO:0002067	CVCL_0004	K-562	53Y	female	NT=European ancestry;AC=HANCESTRO:0005	not available	not available	NT=standard;AC=PRIDE:0000908	not applicable	not applicable	not applicable	not applicable	1	run 315	proteomic profiling by mass spectrometry	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	not available	not available	375m/z-1575m/z	1	19	Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_DIA50_02ngK5_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	K-562	not available
K562_digest_standard_200pg	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=myeloid cell;AC=CL:0000763	NT=blast phase chronic myelogenous leukemia, BCR-ABL1 positive;AC=MONDO:0006115	NT=K562;AC=EFO:0002067	CVCL_0004	K-562	53Y	female	NT=European ancestry;AC=HANCESTRO:0005	not available	not available	NT=standard;AC=PRIDE:0000908	not applicable	not applicable	not applicable	not applicable	1	run 316	proteomic profiling by mass spectrometry	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	not available	not available	375m/z-1575m/z	1	20	Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_DIA50_02ngK5_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	K-562	not available
K562_digest_standard_200pg	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=myeloid cell;AC=CL:0000763	NT=blast phase chronic myelogenous leukemia, BCR-ABL1 positive;AC=MONDO:0006115	NT=K562;AC=EFO:0002067	CVCL_0004	K-562	53Y	female	NT=European ancestry;AC=HANCESTRO:0005	not available	not available	NT=standard;AC=PRIDE:0000908	not applicable	not applicable	not applicable	not applicable	1	run 317	proteomic profiling by mass spectrometry	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	not available	not available	375m/z-1575m/z	1	21	Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_DIA50_02ngK5_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	K-562	not available
K562_digest_standard_200pg	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=myeloid cell;AC=CL:0000763	NT=blast phase chronic myelogenous leukemia, BCR-ABL1 positive;AC=MONDO:0006115	NT=K562;AC=EFO:0002067	CVCL_0004	K-562	53Y	female	NT=European ancestry;AC=HANCESTRO:0005	not available	not available	NT=standard;AC=PRIDE:0000908	not applicable	not applicable	not applicable	not applicable	1	run 318	proteomic profiling by mass spectrometry	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	not available	not available	375m/z-1575m/z	1	22	Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_DIA50_02ngK5_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	K-562	not available
K562_digest_standard_200pg	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=myeloid cell;AC=CL:0000763	NT=blast phase chronic myelogenous leukemia, BCR-ABL1 positive;AC=MONDO:0006115	NT=K562;AC=EFO:0002067	CVCL_0004	K-562	53Y	female	NT=European ancestry;AC=HANCESTRO:0005	not available	not available	NT=standard;AC=PRIDE:0000908	not applicable	not applicable	not applicable	not applicable	1	run 319	proteomic profiling by mass spectrometry	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	not available	not available	375m/z-1575m/z	1	23	Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_DIA50_02ngK5_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	K-562	not available
K562_digest_standard_200pg	NT=Homo sapiens;AC=NCBITaxon:9606	NT=pleural effusion;AC=UBERON:0000175	NT=myeloid cell;AC=CL:0000763	NT=blast phase chronic myelogenous leukemia, BCR-ABL1 positive;AC=MONDO:0006115	NT=K562;AC=EFO:0002067	CVCL_0004	K-562	53Y	female	NT=European ancestry;AC=HANCESTRO:0005	not available	not available	NT=standard;AC=PRIDE:0000908	not applicable	not applicable	not applicable	not applicable	1	run 320	proteomic profiling by mass spectrometry	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	not available	not available	375m/z-1575m/z	1	24	Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_DIA50_02ngK5_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=clinical-metadata;VV=v1.0.0	K-562	not available
